serialno,sample_geog,age,race,sex,AGEP,SEX,RAC1P
2009001222848,1,19 and under,white,female,14,2,1
2009001263864,1,19 and under,white,female,18,2,1
2009001268220,1,19 and under,white,female,5,2,1
2009001268220,1,19 and under,white,female,1,2,1
2009001271175,1,19 and under,white,female,1,2,1
2009001275910,1,19 and under,white,female,6,2,1
2009001283396,1,19 and under,white,female,12,2,1
2009001293868,1,19 and under,white,female,7,2,1
2009001293868,1,19 and under,white,female,5,2,1
2009001293868,1,19 and under,white,female,17,2,1
2009001294122,1,19 and under,white,female,2,2,1
2009001309232,1,19 and under,white,female,17,2,1
2009001310084,1,19 and under,white,female,0,2,1
2009001310826,1,19 and under,white,female,1,2,1
2009001310826,1,19 and under,white,female,10,2,1
2009001310826,1,19 and under,white,female,16,2,1
2009001356862,1,19 and under,white,female,5,2,1
2009001365653,1,19 and under,white,female,10,2,1
2009001378841,1,19 and under,white,female,16,2,1
2009001379582,1,19 and under,white,female,3,2,1
2009001379582,1,19 and under,white,female,1,2,1
2009001394216,1,19 and under,white,female,7,2,1
2010000017469,1,19 and under,white,female,4,2,1
2010000020362,1,19 and under,white,female,14,2,1
2010000027793,1,19 and under,white,female,2,2,1
2010000027793,1,19 and under,white,female,5,2,1
2010000027881,1,19 and under,white,female,8,2,1
2010000030668,1,19 and under,white,female,3,2,1
2010000032008,1,19 and under,white,female,19,2,1
2010000050854,1,19 and under,white,female,1,2,1
2010000051555,1,19 and under,white,female,0,2,1
2010000056292,1,19 and under,white,female,7,2,1
2010000056292,1,19 and under,white,female,17,2,1
2010000066812,1,19 and under,white,female,4,2,1
2010000079585,1,19 and under,white,female,13,2,1
2010000096611,1,19 and under,white,female,6,2,1
2010000102613,1,19 and under,white,female,15,2,1
2010000105765,1,19 and under,white,female,7,2,1
2010000106199,1,19 and under,white,female,15,2,1
2010000106199,1,19 and under,white,female,13,2,1
2010000107152,1,19 and under,white,female,12,2,1
2010000117737,1,19 and under,white,female,16,2,1
2010000132687,1,19 and under,white,female,5,2,1
2010000136520,1,19 and under,white,female,8,2,1
2010000137191,1,19 and under,white,female,19,2,1
2010000137191,1,19 and under,white,female,0,2,1
2010000141368,1,19 and under,white,female,18,2,1
2010000161955,1,19 and under,white,female,13,2,1
2010000170434,1,19 and under,white,female,9,2,1
2010000170434,1,19 and under,white,female,6,2,1
2010000187640,1,19 and under,white,female,0,2,1
2010000187706,1,19 and under,white,female,8,2,1
2010000211978,1,19 and under,white,female,17,2,1
2010000228100,1,19 and under,white,female,17,2,1
2010000238288,1,19 and under,white,female,18,2,1
2010000238288,1,19 and under,white,female,14,2,1
2010000238849,1,19 and under,white,female,6,2,1
2010000241533,1,19 and under,white,female,4,2,1
2010000241533,1,19 and under,white,female,0,2,1
2010000241533,1,19 and under,white,female,17,2,1
2010000258699,1,19 and under,white,female,1,2,1
2010000262947,1,19 and under,white,female,19,2,1
2010000262947,1,19 and under,white,female,2,2,1
2010000265187,1,19 and under,white,female,0,2,1
2010000293814,1,19 and under,white,female,10,2,1
2010000307275,1,19 and under,white,female,14,2,1
2010000307275,1,19 and under,white,female,10,2,1
2010000312358,1,19 and under,white,female,6,2,1
2010000316351,1,19 and under,white,female,4,2,1
2010000323495,1,19 and under,white,female,5,2,1
2010000333158,1,19 and under,white,female,18,2,1
2010000339067,1,19 and under,white,female,15,2,1
2010000339067,1,19 and under,white,female,13,2,1
2010000339067,1,19 and under,white,female,12,2,1
2010000361305,1,19 and under,white,female,10,2,1
2010000361305,1,19 and under,white,female,6,2,1
2010000377427,1,19 and under,white,female,10,2,1
2010000383428,1,19 and under,white,female,16,2,1
2010000392794,1,19 and under,white,female,8,2,1
2010000398806,1,19 and under,white,female,9,2,1
2010000401837,1,19 and under,white,female,2,2,1
2010000437625,1,19 and under,white,female,4,2,1
2010000458101,1,19 and under,white,female,16,2,1
2010000458541,1,19 and under,white,female,5,2,1
2010000458541,1,19 and under,white,female,2,2,1
2010000464499,1,19 and under,white,female,19,2,1
2010000492060,1,19 and under,white,female,3,2,1
2010000510508,1,19 and under,white,female,8,2,1
2010000511161,1,19 and under,white,female,17,2,1
2010000515792,1,19 and under,white,female,6,2,1
2010000527606,1,19 and under,white,female,16,2,1
2010000527606,1,19 and under,white,female,7,2,1
2010000529028,1,19 and under,white,female,12,2,1
2010000532957,1,19 and under,white,female,4,2,1
2010000532957,1,19 and under,white,female,2,2,1
2010000532957,1,19 and under,white,female,1,2,1
2010000533297,1,19 and under,white,female,18,2,1
2010000546342,1,19 and under,white,female,2,2,1
2010000571395,1,19 and under,white,female,10,2,1
2010000579015,1,19 and under,white,female,15,2,1
2010000591324,1,19 and under,white,female,5,2,1
2010000596832,1,19 and under,white,female,18,2,1
2010000620962,1,19 and under,white,female,10,2,1
2010000636217,1,19 and under,white,female,6,2,1
2010000636217,1,19 and under,white,female,1,2,1
2010000639455,1,19 and under,white,female,18,2,1
2010000639455,1,19 and under,white,female,13,2,1
2010000639455,1,19 and under,white,female,12,2,1
2010000641736,1,19 and under,white,female,10,2,1
2010000641736,1,19 and under,white,female,3,2,1
2010000651204,1,19 and under,white,female,0,2,1
2010000651982,1,19 and under,white,female,8,2,1
2010000651982,1,19 and under,white,female,6,2,1
2010000651982,1,19 and under,white,female,0,2,1
2010000652026,1,19 and under,white,female,17,2,1
2010000659875,1,19 and under,white,female,18,2,1
2010000672239,1,19 and under,white,female,18,2,1
2010000690483,1,19 and under,white,female,12,2,1
2010000691994,1,19 and under,white,female,7,2,1
2010000691994,1,19 and under,white,female,5,2,1
2010000693241,1,19 and under,white,female,10,2,1
2010000693241,1,19 and under,white,female,13,2,1
2010000694138,1,19 and under,white,female,16,2,1
2010000703754,1,19 and under,white,female,6,2,1
2010000719779,1,19 and under,white,female,10,2,1
2010000721301,1,19 and under,white,female,18,2,1
2010000721301,1,19 and under,white,female,18,2,1
2010000730532,1,19 and under,white,female,15,2,1
2010000737221,1,19 and under,white,female,5,2,1
2010000737221,1,19 and under,white,female,2,2,1
2010000745011,1,19 and under,white,female,11,2,1
2010000754100,1,19 and under,white,female,16,2,1
2010000755730,1,19 and under,white,female,7,2,1
2010000755730,1,19 and under,white,female,2,2,1
2010000755781,1,19 and under,white,female,16,2,1
2010000756688,1,19 and under,white,female,7,2,1
2010000756688,1,19 and under,white,female,2,2,1
2010000776423,1,19 and under,white,female,19,2,1
2010000781331,1,19 and under,white,female,12,2,1
2010000781331,1,19 and under,white,female,18,2,1
2010000812903,1,19 and under,white,female,10,2,1
2010000823132,1,19 and under,white,female,9,2,1
2010000823132,1,19 and under,white,female,8,2,1
2010000827530,1,19 and under,white,female,7,2,1
2010000828152,1,19 and under,white,female,17,2,1
2010000828152,1,19 and under,white,female,14,2,1
2010000828152,1,19 and under,white,female,12,2,1
2010000828152,1,19 and under,white,female,4,2,1
2010000852823,1,19 and under,white,female,17,2,1
2010000860452,1,19 and under,white,female,9,2,1
2010000860819,1,19 and under,white,female,9,2,1
2010000861768,1,19 and under,white,female,1,2,1
2010000902041,1,19 and under,white,female,7,2,1
2010000902962,1,19 and under,white,female,19,2,1
2010000927771,1,19 and under,white,female,11,2,1
2010000927771,1,19 and under,white,female,7,2,1
2010000954950,1,19 and under,white,female,18,2,1
2010000954950,1,19 and under,white,female,16,2,1
2010000966518,1,19 and under,white,female,16,2,1
2010000969238,1,19 and under,white,female,3,2,1
2010000997732,1,19 and under,white,female,8,2,1
2010001003278,1,19 and under,white,female,14,2,1
2010001008662,1,19 and under,white,female,3,2,1
2010001015652,1,19 and under,white,female,9,2,1
2010001015652,1,19 and under,white,female,2,2,1
2010001023679,1,19 and under,white,female,1,2,1
2010001026917,1,19 and under,white,female,12,2,1
2010001026917,1,19 and under,white,female,9,2,1
2010001027307,1,19 and under,white,female,18,2,1
2010001027307,1,19 and under,white,female,13,2,1
2010001041275,1,19 and under,white,female,6,2,1
2010001041275,1,19 and under,white,female,3,2,1
2010001061464,1,19 and under,white,female,19,2,1
2010001075561,1,19 and under,white,female,1,2,1
2010001104320,1,19 and under,white,female,18,2,1
2010001106149,1,19 and under,white,female,8,2,1
2010001106149,1,19 and under,white,female,0,2,1
2010001106149,1,19 and under,white,female,11,2,1
2010001114930,1,19 and under,white,female,5,2,1
2010001121443,1,19 and under,white,female,1,2,1
2010001123117,1,19 and under,white,female,19,2,1
2010001127004,1,19 and under,white,female,1,2,1
2010001149828,1,19 and under,white,female,19,2,1
2010001174054,1,19 and under,white,female,15,2,1
2010001185725,1,19 and under,white,female,16,2,1
2010001185725,1,19 and under,white,female,13,2,1
2010001193503,1,19 and under,white,female,13,2,1
2010001195307,1,19 and under,white,female,11,2,1
2010001195307,1,19 and under,white,female,6,2,1
2010001196696,1,19 and under,white,female,2,2,1
2010001205957,1,19 and under,white,female,5,2,1
2010001205957,1,19 and under,white,female,3,2,1
2010001215357,1,19 and under,white,female,0,2,1
2010001232248,1,19 and under,white,female,16,2,1
2010001235177,1,19 and under,white,female,17,2,1
2010001251981,1,19 and under,white,female,13,2,1
2010001251981,1,19 and under,white,female,12,2,1
2010001259322,1,19 and under,white,female,9,2,1
2010001260559,1,19 and under,white,female,0,2,1
2010001267740,1,19 and under,white,female,15,2,1
2010001270690,1,19 and under,white,female,15,2,1
2010001270690,1,19 and under,white,female,13,2,1
2010001288978,1,19 and under,white,female,16,2,1
2010001288978,1,19 and under,white,female,10,2,1
2010001295663,1,19 and under,white,female,17,2,1
2010001295663,1,19 and under,white,female,10,2,1
2010001295663,1,19 and under,white,female,7,2,1
2010001303086,1,19 and under,white,female,15,2,1
2010001330336,1,19 and under,white,female,17,2,1
2010001345571,1,19 and under,white,female,12,2,1
2010001356783,1,19 and under,white,female,5,2,1
2010001360234,1,19 and under,white,female,17,2,1
2010001400766,1,19 and under,white,female,19,2,1
2011000020405,1,19 and under,white,female,7,2,1
2011000022978,1,19 and under,white,female,16,2,1
2011000022978,1,19 and under,white,female,15,2,1
2011000030184,1,19 and under,white,female,6,2,1
2011000030184,1,19 and under,white,female,4,2,1
2011000030649,1,19 and under,white,female,2,2,1
2011000032494,1,19 and under,white,female,5,2,1
2011000037320,1,19 and under,white,female,10,2,1
2011000045556,1,19 and under,white,female,8,2,1
2011000050193,1,19 and under,white,female,6,2,1
2011000056726,1,19 and under,white,female,7,2,1
2011000056726,1,19 and under,white,female,4,2,1
2011000059077,1,19 and under,white,female,10,2,1
2011000059077,1,19 and under,white,female,9,2,1
2011000087129,1,19 and under,white,female,18,2,1
2011000087129,1,19 and under,white,female,0,2,1
2011000095218,1,19 and under,white,female,3,2,1
2011000100456,1,19 and under,white,female,18,2,1
2011000103312,1,19 and under,white,female,11,2,1
2011000103312,1,19 and under,white,female,7,2,1
2011000107961,1,19 and under,white,female,7,2,1
2011000107961,1,19 and under,white,female,3,2,1
2011000122512,1,19 and under,white,female,1,2,1
2011000144879,1,19 and under,white,female,17,2,1
2011000144879,1,19 and under,white,female,13,2,1
2011000152421,1,19 and under,white,female,15,2,1
2011000152421,1,19 and under,white,female,15,2,1
2011000155859,1,19 and under,white,female,14,2,1
2011000189322,1,19 and under,white,female,13,2,1
2011000192291,1,19 and under,white,female,19,2,1
2011000214466,1,19 and under,white,female,19,2,1
2011000251338,1,19 and under,white,female,17,2,1
2011000280444,1,19 and under,white,female,16,2,1
2011000293717,1,19 and under,white,female,19,2,1
2011000297705,1,19 and under,white,female,16,2,1
2011000309707,1,19 and under,white,female,1,2,1
2011000340095,1,19 and under,white,female,8,2,1
2011000341588,1,19 and under,white,female,12,2,1
2011000341588,1,19 and under,white,female,1,2,1
2011000350664,1,19 and under,white,female,3,2,1
2011000366584,1,19 and under,white,female,15,2,1
2011000366584,1,19 and under,white,female,10,2,1
2011000366843,1,19 and under,white,female,1,2,1
2011000372038,1,19 and under,white,female,19,2,1
2011000372464,1,19 and under,white,female,18,2,1
2011000404468,1,19 and under,white,female,5,2,1
2011000404468,1,19 and under,white,female,2,2,1
2011000404468,1,19 and under,white,female,2,2,1
2011000428885,1,19 and under,white,female,7,2,1
2011000428885,1,19 and under,white,female,4,2,1
2011000433113,1,19 and under,white,female,19,2,1
2011000433710,1,19 and under,white,female,8,2,1
2011000433710,1,19 and under,white,female,7,2,1
2011000435898,1,19 and under,white,female,7,2,1
2011000435898,1,19 and under,white,female,5,2,1
2011000441726,1,19 and under,white,female,17,2,1
2011000446039,1,19 and under,white,female,19,2,1
2011000460534,1,19 and under,white,female,13,2,1
2011000460534,1,19 and under,white,female,10,2,1
2011000460534,1,19 and under,white,female,6,2,1
2011000460534,1,19 and under,white,female,1,2,1
2011000510144,1,19 and under,white,female,17,2,1
2011000512404,1,19 and under,white,female,9,2,1
2011000516864,1,19 and under,white,female,1,2,1
2011000530943,1,19 and under,white,female,18,2,1
2011000544639,1,19 and under,white,female,19,2,1
2011000588000,1,19 and under,white,female,19,2,1
2011000588087,1,19 and under,white,female,2,2,1
2011000588087,1,19 and under,white,female,1,2,1
2011000598475,1,19 and under,white,female,19,2,1
2011000626297,1,19 and under,white,female,12,2,1
2011000626297,1,19 and under,white,female,9,2,1
2011000631478,1,19 and under,white,female,13,2,1
2011000631478,1,19 and under,white,female,8,2,1
2011000642276,1,19 and under,white,female,6,2,1
2011000645831,1,19 and under,white,female,14,2,1
2011000654052,1,19 and under,white,female,0,2,1
2011000664813,1,19 and under,white,female,10,2,1
2011000671413,1,19 and under,white,female,4,2,1
2011000686854,1,19 and under,white,female,7,2,1
2011000686854,1,19 and under,white,female,2,2,1
2011000688906,1,19 and under,white,female,19,2,1
2011000701181,1,19 and under,white,female,12,2,1
2011000715762,1,19 and under,white,female,9,2,1
2011000715762,1,19 and under,white,female,17,2,1
2011000724415,1,19 and under,white,female,15,2,1
2011000724415,1,19 and under,white,female,4,2,1
2011000735431,1,19 and under,white,female,5,2,1
2011000735431,1,19 and under,white,female,2,2,1
2011000739333,1,19 and under,white,female,18,2,1
2011000749611,1,19 and under,white,female,9,2,1
2011000749611,1,19 and under,white,female,9,2,1
2011000767376,1,19 and under,white,female,12,2,1
2011000770205,1,19 and under,white,female,2,2,1
2011000773914,1,19 and under,white,female,9,2,1
2011000773914,1,19 and under,white,female,7,2,1
2011000773914,1,19 and under,white,female,5,2,1
